"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"711","Taylor Swift","0.4040","0.676","0.178","-15.010","0.0394","0.964000","0.1350","118.840","hoax","folklore (deluxe version)","2020"
"712","Taylor Swift","0.2680","0.313","0.258","-11.532","0.0383","0.842000","0.0948","179.947","the lakes - bonus track","folklore (deluxe version)","2020"
"713","Taylor Swift","0.1720","0.777","0.357"," -6.942","0.0522","0.757000","0.1080","139.883","the 1","folklore","2020"
"714","Taylor Swift","0.5510","0.613","0.581"," -8.588","0.0424","0.537000","0.2500","130.033","cardigan","folklore","2020"
"715","Taylor Swift","0.7060","0.686","0.662"," -8.505","0.0413","0.467000","0.1090","147.922","the last great american dynasty","folklore","2020"
"716","Taylor Swift","0.1520","0.298","0.380"," -8.426","0.0287","0.778000","0.1100"," 75.602","exile (feat. Bon Iver)","folklore","2020"
"717","Taylor Swift","0.1110","0.456","0.263","-10.630","0.0332","0.806000","0.0749","129.860","my tears ricochet","folklore","2020"
"718","Taylor Swift","0.3790","0.553","0.413","-10.037","0.0334","0.687000","0.0594","110.107","mirrorball","folklore","2020"
"719","Taylor Swift","0.4150","0.596","0.488","-10.769","0.0274","0.900000","0.0910"," 94.926","seven","folklore","2020"
"720","Taylor Swift","0.4030","0.532","0.623"," -9.208","0.0331","0.538000","0.0925"," 89.937","august","folklore","2020"
"721","Taylor Swift","0.4120","0.515","0.476"," -9.843","0.0328","0.314000","0.1710","135.886","this is me trying","folklore","2020"
"722","Taylor Swift","0.4600","0.559","0.310","-10.445","0.0338","0.881000","0.1060","119.845","illicit affairs","folklore","2020"
"723","Taylor Swift","0.4500","0.653","0.452","-11.143","0.0550","0.838000","0.1080"," 83.433","invisible string","folklore","2020"
"724","Taylor Swift","0.5060","0.592","0.699"," -8.995","0.0471","0.655000","0.1140","141.916","mad woman","folklore","2020"
"725","Taylor Swift","0.1130","0.354","0.267","-13.690","0.0281","0.731000","0.0858"," 94.219","epiphany","folklore","2020"
"726","Taylor Swift","0.5020","0.593","0.377"," -8.761","0.0253","0.600000","0.0976"," 95.939","betty","folklore","2020"
"727","Taylor Swift","0.3390","0.647","0.272","-12.906","0.0916","0.918000","0.0918","150.044","peace","folklore","2020"
"728","Taylor Swift","0.4290","0.662","0.181","-15.065","0.0415","0.966000","0.1330","118.819","hoax","folklore","2020"
"729","Taylor Swift","0.5410","0.664","0.316","-10.345","0.5190","0.298000","0.0812"," 92.875","I Forgot That You Existed","Lover","2019"
"730","Taylor Swift","0.5640","0.552","0.702"," -5.707","0.1570","0.117000","0.1050","169.994","Cruel Summer","Lover","2019"
"731","Taylor Swift","0.4530","0.359","0.543"," -7.582","0.0919","0.492000","0.1180"," 68.534","Lover","Lover","2019"
"732","Taylor Swift","0.6330","0.777","0.658"," -5.191","0.0540","0.076700","0.0901","110.048","The Man","Lover","2019"
"733","Taylor Swift","0.1660","0.292","0.574"," -9.375","0.0401","0.120000","0.0663","124.344","The Archer","Lover","2019"
"734","Taylor Swift","0.4160","0.897","0.366"," -8.029","0.0569","0.008890","0.0715","100.003","I Think He Knows","Lover","2019"
"735","Taylor Swift","0.4870","0.662","0.747"," -6.926","0.0736","0.028000","0.1380","150.088","Miss Americana & The Heartbreak Prince","Lover","2019"
"736","Taylor Swift","0.8650","0.811","0.719"," -6.553","0.0497","0.012900","0.0742","103.979","Paper Rings","Lover","2019"
"737","Taylor Swift","0.2480","0.824","0.624"," -9.728","0.0827","0.781000","0.1000","102.012","Cornelia Street","Lover","2019"
"738","Taylor Swift","0.3130","0.712","0.732"," -6.754","0.0629","0.454000","0.3190"," 94.071","Death By A Thousand Cuts","Lover","2019"
"739","Taylor Swift","0.5570","0.695","0.710"," -6.639","0.0500","0.024600","0.1330","157.925","London Boy","Lover","2019"
"740","Taylor Swift","0.4210","0.433","0.182","-12.566","0.0641","0.907000","0.1230","207.476","Soon You’ll Get Better (feat. The Chicks)","Lover","2019"
"741","Taylor Swift","0.3510","0.739","0.320","-10.862","0.2390","0.736000","0.1110"," 79.970","False God","Lover","2019"
"742","Taylor Swift","0.7140","0.771","0.671"," -5.617","0.0553","0.009290","0.0637"," 85.026","You Need To Calm Down","Lover","2019"
"743","Taylor Swift","0.3990","0.756","0.449"," -8.746","0.0344","0.130000","0.1140","111.011","Afterglow","Lover","2019"
"744","Taylor Swift","0.7280","0.610","0.830"," -4.105","0.0571","0.033000","0.1180","182.162","ME! (feat. Brendon Urie of Panic! At The Disco)","Lover","2019"
"745","Taylor Swift","0.5450","0.737","0.175"," -9.912","0.0401","0.971000","0.1710"," 70.008","It’s Nice To Have A Friend","Lover","2019"
"746","Taylor Swift","0.2650","0.557","0.496"," -9.602","0.0563","0.808000","0.0772","149.983","Daylight","Lover","2019"
"747","Taylor Swift","0.4170","0.613","0.764"," -6.509","0.1360","0.052700","0.1970","160.015","...Ready For It?","reputation","2017"
"748","Taylor Swift","0.1510","0.649","0.589"," -6.237","0.0558","0.008450","0.1080","159.073","End Game","reputation","2017"
"749","Taylor Swift","0.3050","0.696","0.602"," -6.156","0.1590","0.067900","0.0696"," 82.989","I Did Something Bad","reputation","2017"
"750","Taylor Swift","0.1930","0.615","0.534"," -6.719","0.0386","0.106000","0.0607","135.917","Don’t Blame Me","reputation","2017"
"751","Taylor Swift","0.0499","0.750","0.404","-10.178","0.0682","0.216000","0.0911"," 95.045","Delicate","reputation","2017"
"752","Taylor Swift","0.5060","0.766","0.709"," -6.471","0.1230","0.204000","0.1260","128.070","Look What You Made Me Do","reputation","2017"
"753","Taylor Swift","0.3740","0.574","0.610"," -7.283","0.0732","0.122000","0.1300"," 74.957","So It Goes...","reputation","2017"
"754","Taylor Swift","0.4510","0.800","0.535"," -6.684","0.1350","0.071300","0.2130"," 92.027","Gorgeous","reputation","2017"
"755","Taylor Swift","0.3510","0.562","0.689"," -6.745","0.1270","0.004650","0.0888","172.054","Getaway Car","reputation","2017"
"756","Taylor Swift","0.3140","0.675","0.703"," -7.902","0.0382","0.008820","0.0391","110.010","King Of My Heart","reputation","2017"
"757","Taylor Swift","0.2840","0.624","0.691"," -6.686","0.1960","0.060400","0.1380","160.024","Dancing With Our Hands Tied","reputation","2017"
"758","Taylor Swift","0.0851","0.719","0.469"," -8.792","0.0533","0.032900","0.1690","120.085","Dress","reputation","2017"
"759","Taylor Swift","0.4380","0.567","0.789"," -5.986","0.1150","0.015600","0.3820","163.960","This Is Why We Can't Have Nice Things","reputation","2017"
"760","Taylor Swift","0.2520","0.598","0.504"," -9.874","0.0731","0.186000","0.3400","163.954","Call It What You Want","reputation","2017"
"761","Taylor Swift","0.2300","0.661","0.151","-12.864","0.0354","0.921000","0.1300"," 94.922","New Year’s Day","reputation","2017"
"762","Taylor Swift","0.3160","0.602","0.605"," -7.803","0.0244","0.044800","0.1280"," 93.061","All Too Well","reputation Stadium Tour Surprise Song Playlist","2017"
"763","Taylor Swift","0.4650","0.550","0.688"," -7.416","0.0897","0.069200","0.1060","139.997","Wildest Dreams","reputation Stadium Tour Surprise Song Playlist","2017"
"764","Taylor Swift","0.3830","0.669","0.448"," -8.566","0.0285","0.639000","0.1580","126.068","The Best Day","reputation Stadium Tour Surprise Song Playlist","2017"
"765","Taylor Swift","0.6470","0.605","0.899"," -4.273","0.0423","0.077900","0.0911","124.985","Red","reputation Stadium Tour Surprise Song Playlist","2017"
"766","Taylor Swift","0.6480","0.627","0.816"," -6.698","0.0774","0.016200","0.0965","157.043","Holy Ground","reputation Stadium Tour Surprise Song Playlist","2017"
"767","Taylor Swift","0.2630","0.626","0.427"," -6.993","0.0234","0.313000","0.1380"," 99.959","Teardrops On My Guitar - Radio Single Remix","reputation Stadium Tour Surprise Song Playlist","2017"
"768","Taylor Swift","0.5650","0.545","0.663"," -5.050","0.0363","0.114000","0.3210","178.013","Our Song","reputation Stadium Tour Surprise Song Playlist","2017"
"769","Taylor Swift","0.6800","0.660","0.733"," -6.564","0.0379","0.002540","0.0473","104.009","22","reputation Stadium Tour Surprise Song Playlist","2017"
"770","Taylor Swift","0.6650","0.536","0.464"," -6.761","0.0412","0.004760","0.0357"," 77.318","I Knew You Were Trouble.","reputation Stadium Tour Surprise Song Playlist","2017"
"771","Taylor Swift","0.1060","0.731","0.445"," -8.418","0.0533","0.058600","0.1400","117.970","I Don’t Wanna Live Forever (Fifty Shades Darker)","reputation Stadium Tour Surprise Song Playlist","2017"
"772","Taylor Swift","0.7900","0.576","0.754"," -3.982","0.0428","0.451000","0.2230","163.886","Mean","reputation Stadium Tour Surprise Song Playlist","2017"
"773","Taylor Swift","0.5450","0.765","0.656"," -6.112","0.0504","0.003640","0.0918","119.997","How You Get The Girl","reputation Stadium Tour Surprise Song Playlist","2017"
"774","Taylor Swift","0.3740","0.574","0.610"," -7.283","0.0732","0.122000","0.1300"," 74.957","So It Goes...","reputation Stadium Tour Surprise Song Playlist","2017"
"775","Taylor Swift","0.2110","0.550","0.628"," -4.437","0.0269","0.071700","0.1380"," 95.122","Fifteen","reputation Stadium Tour Surprise Song Playlist","2017"
"776","Taylor Swift","0.6700","0.621","0.779"," -2.943","0.0301","0.003020","0.1870","121.034","Mine","reputation Stadium Tour Surprise Song Playlist","2017"
"777","Taylor Swift","0.3990","0.610","0.782"," -2.980","0.0309","0.041000","0.1600","114.977","Sparks Fly","reputation Stadium Tour Surprise Song Playlist","2017"
"778","Taylor Swift","0.3830","0.591","0.828"," -5.895","0.0333","0.000184","0.0879","129.962","State Of Grace","reputation Stadium Tour Surprise Song Playlist","2017"
"779","Taylor Swift","0.3700","0.431","0.949"," -2.622","0.0605","0.064800","0.0612","162.012","Haunted","reputation Stadium Tour Surprise Song Playlist","2017"
"780","Taylor Swift","0.5450","0.714","0.309"," -8.828","0.0302","0.824000","0.1360","124.894","Never Grow Up","reputation Stadium Tour Surprise Song Playlist","2017"
"781","Taylor Swift","0.3950","0.704","0.621"," -8.086","0.0334","0.101000","0.1400","109.995","Treacherous","reputation Stadium Tour Surprise Song Playlist","2017"
"782","Taylor Swift","0.6430","0.577","0.784"," -3.266","0.1010","0.022100","0.1250","171.791","Babe","reputation Stadium Tour Surprise Song Playlist","2017"
"783","Taylor Swift","0.6580","0.789","0.634"," -4.762","0.0323","0.034800","0.3020","116.992","Welcome To New York","reputation Stadium Tour Surprise Song Playlist","2017"
"784","Taylor Swift","0.4290","0.603","0.718"," -4.401","0.0272","0.037700","0.3070","100.163","Fearless","reputation Stadium Tour Surprise Song Playlist","2017"
"785","Taylor Swift","0.2180","0.535","0.626"," -3.895","0.0274","0.071700","0.1580"," 81.963","Enchanted","reputation Stadium Tour Surprise Song Playlist","2017"
"786","Taylor Swift","0.2340","0.543","0.763"," -4.206","0.0376","0.004180","0.1110"," 96.006","Change","reputation Stadium Tour Surprise Song Playlist","2017"
"787","Taylor Swift","0.2280","0.610","0.560"," -7.392","0.0279","0.469000","0.0870","159.837","Ours","reputation Stadium Tour Surprise Song Playlist","2017"
"788","Taylor Swift","0.3380","0.553","0.841"," -6.937","0.0396","0.000743","0.3410"," 92.008","Out Of The Woods","reputation Stadium Tour Surprise Song Playlist","2017"
"789","Taylor Swift","0.2170","0.483","0.548"," -6.291","0.0254","0.004710","0.0997"," 79.926","Come Back...Be Here","reputation Stadium Tour Surprise Song Playlist","2017"
"790","Taylor Swift","0.4380","0.573","0.767"," -2.929","0.0323","0.057700","0.3270","114.984","A Place in this World","reputation Stadium Tour Surprise Song Playlist","2017"
"791","Taylor Swift","0.1070","0.481","0.435"," -8.795","0.0321","0.678000","0.0928","143.950","This Love","reputation Stadium Tour Surprise Song Playlist","2017"
"792","Taylor Swift","0.5610","0.706","0.505"," -7.639","0.0358","0.035200","0.1300","117.935","The Lucky One","reputation Stadium Tour Surprise Song Playlist","2017"
"793","Taylor Swift","0.2240","0.609","0.383"," -5.732","0.0243","0.560000","0.1650"," 96.005","Invisible","reputation Stadium Tour Surprise Song Playlist","2017"
"794","Taylor Swift","0.1670","0.442","0.480"," -7.405","0.0281","0.416000","0.1290"," 73.849","Breathe","reputation Stadium Tour Surprise Song Playlist","2017"
"795","Taylor Swift","0.5070","0.502","0.843"," -3.648","0.0378","0.123000","0.0974","143.944","Better Man","reputation Stadium Tour Surprise Song Playlist","2017"
"796","Taylor Swift","0.8180","0.617","0.699"," -5.712","0.0274","0.113000","0.0740"," 80.007","Jump Then Fall","reputation Stadium Tour Surprise Song Playlist","2017"
"797","Taylor Swift","0.3230","0.530","0.526"," -8.349","0.0263","0.199000","0.1400"," 79.025","Begin Again","reputation Stadium Tour Surprise Song Playlist","2017"
"798","Taylor Swift","0.2380","0.479","0.547"," -4.948","0.0275","0.521000","0.0728","146.147","Tied Together with a Smile","reputation Stadium Tour Surprise Song Playlist","2017"
"799","Taylor Swift","0.6500","0.547","0.808"," -3.630","0.0398","0.005560","0.0587","139.908","The Story Of Us","reputation Stadium Tour Surprise Song Playlist","2017"
"800","Taylor Swift","0.5200","0.607","0.829"," -5.020","0.0588","0.080600","0.2070","128.057","Forever & Always","reputation Stadium Tour Surprise Song Playlist","2017"
"801","Taylor Swift","0.8380","0.843","0.541"," -7.361","0.0318","0.191000","0.1080","116.001","Hey Stephen","reputation Stadium Tour Surprise Song Playlist","2017"
"802","Taylor Swift","0.7140","0.712","0.603"," -3.753","0.0304","0.099100","0.1020","118.986","Speak Now","reputation Stadium Tour Surprise Song Playlist","2017"
"803","Taylor Swift","0.1970","0.422","0.692"," -5.447","0.0549","0.049300","0.1770","184.014","Wonderland","reputation Stadium Tour Surprise Song Playlist","2017"
"804","Taylor Swift","0.2180","0.578","0.348"," -8.066","0.0257","0.314000","0.1000"," 92.673","White Horse","reputation Stadium Tour Surprise Song Playlist","2017"
"805","Taylor Swift","0.5210","0.556","0.933"," -3.685","0.0720","0.004540","0.1010","143.936","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist","2017"
"806","Taylor Swift","0.6160","0.649","0.777"," -5.797","0.0391","0.019200","0.2340","126.014","Starlight","reputation Stadium Tour Surprise Song Playlist","2017"
"807","Taylor Swift","0.4950","0.602","0.755"," -4.991","0.0710","0.245000","0.1780","159.965","I Know Places","reputation Stadium Tour Surprise Song Playlist","2017"
"808","Taylor Swift","0.6580","0.789","0.634"," -4.762","0.0323","0.034800","0.3020","116.992","Welcome To New York","1989 (Deluxe Edition)","2014"
"809","Taylor Swift","0.5700","0.760","0.703"," -5.412","0.0540","0.103000","0.0913"," 95.997","Blank Space","1989 (Deluxe Edition)","2014"
"810","Taylor Swift","0.4870","0.588","0.791"," -5.595","0.0402","0.002450","0.1180"," 94.933","Style","1989 (Deluxe Edition)","2014"
"811","Taylor Swift","0.3380","0.553","0.841"," -6.937","0.0396","0.000743","0.3410"," 92.008","Out Of The Woods","1989 (Deluxe Edition)","2014"
"812","Taylor Swift","0.5390","0.605","0.725"," -5.729","0.0323","0.002010","0.1010"," 96.970","All You Had To Do Was Stay","1989 (Deluxe Edition)","2014"
"813","Taylor Swift","0.9420","0.647","0.800"," -5.384","0.1650","0.064700","0.3340","160.078","Shake It Off","1989 (Deluxe Edition)","2014"
"814","Taylor Swift","0.5130","0.653","0.893"," -5.966","0.0538","0.015800","0.1020","118.035","I Wish You Would","1989 (Deluxe Edition)","2014"
"815","Taylor Swift","0.2870","0.646","0.794"," -6.104","0.1900","0.088500","0.2010","170.216","Bad Blood","1989 (Deluxe Edition)","2014"
"816","Taylor Swift","0.4650","0.550","0.688"," -7.416","0.0897","0.069200","0.1060","139.997","Wildest Dreams","1989 (Deluxe Edition)","2014"
"817","Taylor Swift","0.5450","0.765","0.656"," -6.112","0.0504","0.003640","0.0918","119.997","How You Get The Girl","1989 (Deluxe Edition)","2014"
"818","Taylor Swift","0.1070","0.481","0.435"," -8.795","0.0321","0.678000","0.0928","143.950","This Love","1989 (Deluxe Edition)","2014"
"819","Taylor Swift","0.4950","0.602","0.755"," -4.991","0.0710","0.245000","0.1780","159.965","I Know Places","1989 (Deluxe Edition)","2014"
"820","Taylor Swift","0.2110","0.815","0.377"," -7.754","0.0346","0.232000","0.1000","103.970","Clean","1989 (Deluxe Edition)","2014"
"821","Taylor Swift","0.1970","0.422","0.692"," -5.447","0.0549","0.049300","0.1770","184.014","Wonderland","1989 (Deluxe Edition)","2014"
"822","Taylor Swift","0.3190","0.474","0.480"," -8.894","0.0622","0.707000","0.0903","170.109","You Are In Love","1989 (Deluxe Edition)","2014"
"823","Taylor Swift","0.5840","0.633","0.889"," -5.870","0.0715","0.004630","0.0658","121.956","New Romantics","1989 (Deluxe Edition)","2014"
"824","Taylor Swift","0.1500","0.592","0.128","-17.932","0.5890","0.829000","0.5270"," 78.828","I Know Places - Voice Memo","1989 (Deluxe Edition)","2014"
"825","Taylor Swift","0.6450","0.781","0.357","-16.394","0.9120","0.717000","0.1850","118.317","I Wish You Would - Voice Memo","1989 (Deluxe Edition)","2014"
"826","Taylor Swift","0.5780","0.675","0.234","-15.064","0.7210","0.801000","0.6570","127.296","Blank Space - Voice Memo","1989 (Deluxe Edition)","2014"
"827","Taylor Swift","0.6150","0.793","0.634"," -4.807","0.0324","0.038000","0.3040","117.024","Welcome To New York","1989","2014"
"828","Taylor Swift","0.5830","0.753","0.678"," -5.421","0.0644","0.085000","0.1300"," 96.006","Blank Space","1989","2014"
"829","Taylor Swift","0.4560","0.598","0.786"," -5.572","0.0383","0.002530","0.1170"," 95.019","Style","1989","2014"
"830","Taylor Swift","0.3430","0.552","0.842"," -6.938","0.0373","0.001030","0.3370"," 91.991","Out Of The Woods","1989","2014"
"831","Taylor Swift","0.4710","0.602","0.736"," -5.778","0.0338","0.001960","0.1050"," 96.969","All You Had To Do Was Stay","1989","2014"
"832","Taylor Swift","0.9430","0.647","0.785"," -5.414","0.1650","0.056100","0.1480","160.015","Shake It Off","1989","2014"
"833","Taylor Swift","0.5020","0.648","0.898"," -5.963","0.0513","0.016000","0.1090","118.020","I Wish You Would","1989","2014"
"834","Taylor Swift","0.2950","0.650","0.802"," -6.114","0.1810","0.087100","0.1480","170.146","Bad Blood","1989","2014"
"835","Taylor Swift","0.4720","0.554","0.666"," -7.414","0.0747","0.070200","0.1060","140.056","Wildest Dreams","1989","2014"
"836","Taylor Swift","0.5240","0.764","0.660"," -6.136","0.0494","0.004610","0.0915","119.988","How You Get The Girl","1989","2014"
"837","Taylor Swift","0.0828","0.475","0.459"," -8.768","0.0333","0.635000","0.1010","143.988","This Love","1989","2014"
"838","Taylor Swift","0.5070","0.596","0.763"," -4.990","0.0661","0.231000","0.2000","159.958","I Know Places","1989","2014"
"839","Taylor Swift","0.2200","0.810","0.379"," -7.771","0.0349","0.241000","0.1130","103.981","Clean","1989","2014"
"840","Taylor Swift","0.3970","0.588","0.825"," -5.882","0.0328","0.000197","0.0885","129.968","State Of Grace","Red (Deluxe Edition)","2012"
"841","Taylor Swift","0.6410","0.602","0.896"," -4.267","0.0437","0.077300","0.0910","124.978","Red","Red (Deluxe Edition)","2012"
"842","Taylor Swift","0.3950","0.705","0.621"," -8.086","0.0334","0.101000","0.1470","109.993","Treacherous","Red (Deluxe Edition)","2012"
"843","Taylor Swift","0.6790","0.622","0.469"," -6.798","0.0363","0.004540","0.0398"," 77.019","I Knew You Were Trouble.","Red (Deluxe Edition)","2012"
"844","Taylor Swift","0.3370","0.602","0.609"," -7.803","0.0243","0.038200","0.1270"," 93.060","All Too Well","Red (Deluxe Edition)","2012"
"845","Taylor Swift","0.6680","0.658","0.729"," -6.561","0.0378","0.002150","0.0752","104.007","22","Red (Deluxe Edition)","2012"
"846","Taylor Swift","0.2330","0.567","0.481"," -7.357","0.0270","0.017300","0.1820","145.865","I Almost Do","Red (Deluxe Edition)","2012"
"847","Taylor Swift","0.7500","0.628","0.676"," -5.911","0.0916","0.009570","0.1020"," 85.984","We Are Never Ever Getting Back Together","Red (Deluxe Edition)","2012"
"848","Taylor Swift","0.9280","0.729","0.748"," -6.670","0.0245","0.307000","0.0900"," 99.981","Stay Stay Stay","Red (Deluxe Edition)","2012"
"849","Taylor Swift","0.1230","0.505","0.443"," -7.039","0.0276","0.035000","0.0921"," 94.069","The Last Time","Red (Deluxe Edition)","2012"
"850","Taylor Swift","0.6480","0.627","0.816"," -6.698","0.0774","0.016200","0.0966","157.043","Holy Ground","Red (Deluxe Edition)","2012"
"851","Taylor Swift","0.2610","0.624","0.340","-12.411","0.0290","0.632000","0.1210","129.987","Sad Beautiful Tragic","Red (Deluxe Edition)","2012"
"852","Taylor Swift","0.5450","0.706","0.499"," -7.675","0.0369","0.037100","0.1320","117.937","The Lucky One","Red (Deluxe Edition)","2012"
"853","Taylor Swift","0.4360","0.624","0.458"," -6.755","0.0287","0.360000","0.3030"," 80.017","Everything Has Changed","Red (Deluxe Edition)","2012"
"854","Taylor Swift","0.5870","0.649","0.777"," -5.804","0.0406","0.021300","0.2210","126.018","Starlight","Red (Deluxe Edition)","2012"
"855","Taylor Swift","0.3230","0.530","0.526"," -8.349","0.0263","0.199000","0.2320"," 79.025","Begin Again","Red (Deluxe Edition)","2012"
"856","Taylor Swift","0.2750","0.620","0.506"," -7.327","0.0312","0.187000","0.1020","126.015","The Moment I Knew","Red (Deluxe Edition)","2012"
"857","Taylor Swift","0.2170","0.483","0.548"," -6.291","0.0254","0.004710","0.0997"," 79.926","Come Back...Be Here","Red (Deluxe Edition)","2012"
"858","Taylor Swift","0.6330","0.733","0.590"," -5.860","0.0284","0.272000","0.1360","125.048","Girl At Home","Red (Deluxe Edition)","2012"
"859","Taylor Swift","0.5190","0.828","0.640"," -8.248","0.0355","0.175000","0.0996","109.993","Treacherous - Original Demo Recording","Red (Deluxe Edition)","2012"
"860","Taylor Swift","0.6370","0.678","0.902"," -4.659","0.0358","0.113000","0.0722","124.998","Red - Original Demo Recording","Red (Deluxe Edition)","2012"
"861","Taylor Swift","0.0682","0.626","0.118","-15.910","0.0305","0.664000","0.1270","105.597","State Of Grace - Acoustic","Red (Deluxe Edition)","2012"
"862","Taylor Swift","0.3970","0.588","0.825"," -5.882","0.0328","0.000197","0.0885","129.968","State Of Grace","Red","2012"
"863","Taylor Swift","0.6410","0.602","0.896"," -4.267","0.0437","0.077300","0.0910","124.978","Red","Red","2012"
"864","Taylor Swift","0.3950","0.705","0.621"," -8.086","0.0334","0.101000","0.1470","109.993","Treacherous","Red","2012"
"865","Taylor Swift","0.6790","0.622","0.469"," -6.798","0.0363","0.004540","0.0398"," 77.019","I Knew You Were Trouble.","Red","2012"
"866","Taylor Swift","0.3370","0.602","0.609"," -7.803","0.0243","0.038200","0.1270"," 93.060","All Too Well","Red","2012"
"867","Taylor Swift","0.6680","0.658","0.729"," -6.561","0.0378","0.002150","0.0752","104.007","22","Red","2012"
"868","Taylor Swift","0.2330","0.567","0.481"," -7.357","0.0270","0.017300","0.1820","145.865","I Almost Do","Red","2012"
"869","Taylor Swift","0.7500","0.628","0.676"," -5.911","0.0916","0.009570","0.1020"," 85.984","We Are Never Ever Getting Back Together","Red","2012"
"870","Taylor Swift","0.9280","0.729","0.748"," -6.670","0.0245","0.307000","0.0900"," 99.981","Stay Stay Stay","Red","2012"
"871","Taylor Swift","0.1230","0.505","0.443"," -7.039","0.0276","0.035000","0.0921"," 94.069","The Last Time","Red","2012"
"872","Taylor Swift","0.6480","0.627","0.816"," -6.698","0.0774","0.016200","0.0966","157.043","Holy Ground","Red","2012"
"873","Taylor Swift","0.2610","0.624","0.340","-12.411","0.0290","0.632000","0.1210","129.987","Sad Beautiful Tragic","Red","2012"
"874","Taylor Swift","0.5450","0.706","0.499"," -7.675","0.0369","0.037100","0.1320","117.937","The Lucky One","Red","2012"
"875","Taylor Swift","0.4360","0.624","0.458"," -6.755","0.0287","0.360000","0.3030"," 80.017","Everything Has Changed","Red","2012"
"876","Taylor Swift","0.5870","0.649","0.777"," -5.804","0.0406","0.021300","0.2210","126.018","Starlight","Red","2012"
"877","Taylor Swift","0.3230","0.530","0.526"," -8.349","0.0263","0.199000","0.2320"," 79.025","Begin Again","Red","2012"
"878","Taylor Swift","0.2980","0.455","0.783"," -5.184","0.0393","0.009170","0.9180","114.981","Sparks Fly - Live/2011","Speak Now World Tour Live","2010"
"879","Taylor Swift","0.4420","0.496","0.852"," -4.775","0.0373","0.002330","0.5540","120.969","Mine - Live/2011","Speak Now World Tour Live","2010"
"880","Taylor Swift","0.4720","0.419","0.908"," -5.156","0.0651","0.000480","0.8150","139.813","The Story Of Us - Live","Speak Now World Tour Live","2010"
"881","Taylor Swift","0.4320","0.429","0.915"," -4.373","0.0690","0.154000","0.6930","163.752","Mean - Live/2011","Speak Now World Tour Live","2010"
"882","Taylor Swift","0.2670","0.421","0.355","-10.210","0.0298","0.715000","0.8670"," 77.769","Ours - Live/2011","Speak Now World Tour Live","2010"
"883","Taylor Swift","0.1710","0.374","0.516"," -8.745","0.0294","0.155000","0.7950","142.057","Back To December/Apologize/You're Not Sorry - Live/2011/Medley","Speak Now World Tour Live","2010"
"884","Taylor Swift","0.3860","0.445","0.887"," -5.629","0.0768","0.003060","0.9310","145.954","Better Than Revenge - Live/2011","Speak Now World Tour Live","2010"
"885","Taylor Swift","0.3730","0.615","0.694"," -5.251","0.0318","0.063600","0.8300","118.876","Speak Now - Live/2011","Speak Now World Tour Live","2010"
"886","Taylor Swift","0.1880","0.427","0.395","-12.551","0.0291","0.205000","0.7010"," 79.517","Last Kiss - Live/2011","Speak Now World Tour Live","2010"
"887","Taylor Swift","0.2700","0.374","0.504"," -8.407","0.0392","0.806000","0.7600","109.025","Drops Of Jupiter - Live/2011","Speak Now World Tour Live","2010"
"888","Taylor Swift","0.3630","0.327","0.488"," -9.287","0.0322","0.713000","0.8370","104.460","Bette Davis Eyes - Live/2011","Speak Now World Tour Live","2010"
"889","Taylor Swift","0.2490","0.536","0.512"," -6.794","0.0341","0.794000","0.4970"," 97.397","I Want You Back - Live/2011","Speak Now World Tour Live","2010"
"890","Taylor Swift","0.1380","0.521","0.386"," -8.784","0.0301","0.015700","0.8840","119.518","Dear John - Live/2011","Speak Now World Tour Live","2010"
"891","Taylor Swift","0.2140","0.340","0.663"," -5.597","0.0331","0.074700","0.5630","163.678","Enchanted - Live/2011","Speak Now World Tour Live","2010"
"892","Taylor Swift","0.1770","0.338","0.818"," -7.495","0.0496","0.024500","0.8890","162.157","Haunted - Live/2011","Speak Now World Tour Live","2010"
"893","Taylor Swift","0.2040","0.544","0.728"," -5.838","0.0282","0.005300","0.8650","101.939","Long Live - Live/2011","Speak Now World Tour Live","2010"
"894","Taylor Swift","0.6580","0.624","0.757"," -2.940","0.0296","0.002650","0.1890","121.070","Mine","Speak Now (Deluxe Edition)","2010"
"895","Taylor Swift","0.3740","0.605","0.787"," -3.002","0.0308","0.039600","0.1630","114.987","Sparks Fly","Speak Now (Deluxe Edition)","2010"
"896","Taylor Swift","0.2860","0.529","0.670"," -4.663","0.0303","0.117000","0.3340","141.893","Back To December","Speak Now (Deluxe Edition)","2010"
"897","Taylor Swift","0.7350","0.709","0.599"," -3.734","0.0304","0.095000","0.0973","118.975","Speak Now","Speak Now (Deluxe Edition)","2010"
"898","Taylor Swift","0.1020","0.589","0.470"," -5.320","0.0280","0.166000","0.1120","119.386","Dear John","Speak Now (Deluxe Edition)","2010"
"899","Taylor Swift","0.7890","0.568","0.761"," -3.987","0.0459","0.452000","0.2170","163.974","Mean","Speak Now (Deluxe Edition)","2010"
"900","Taylor Swift","0.6830","0.543","0.818"," -3.611","0.0398","0.004780","0.0357","139.898","The Story Of Us","Speak Now (Deluxe Edition)","2010"
"901","Taylor Swift","0.5540","0.714","0.305"," -8.837","0.0305","0.819000","0.1740","124.910","Never Grow Up","Speak Now (Deluxe Edition)","2010"
